# KLIBS INFO
#  > KLibs Commit: f3114ba150b1539d5e7d18ebe5fe32efa02ee24e
#
# EXPERIMENT SETTINGS
#  > Trials Per Block: 60
#  > Blocks Per Experiment: 8
#
# SYSTEM INFO
#  > Operating System: OS X 10.11.6
#  > Python Version: 2.7.12
#
# DISPLAY INFO
#  > Screen Size: 24" diagonal
#  > Resolution: 2560x1440 @ 60Hz
#  > View Distance: 57 cm

participant	gender	age	handedness	random_seed	block_num	trial_num	search_type	stimulus_type	present_absent	set_size	target_distractor	distractor_distractor	target_time	target_onset	spatial_response	spatial_rt	temporal_response	temporal_rt
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	35	time	COLOR	present	NA	hetero	homo	9	4583.76397552	NA	NA	present	1820.08045801
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	36	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.057438
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	37	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4515.286832
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	38	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.93336901
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	39	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.98236199
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	40	time	COLOR	present	NA	hetero	homo	8	4424.40136299	NA	NA	present	1827.41698204
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	41	time	COLOR	present	NA	hetero	homo	7	4250.23761606	NA	NA	present	1653.24172401
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	42	time	COLOR	present	NA	hetero	homo	6	4083.19877086	NA	NA	present	1319.81900602
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	43	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4503.68757802
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	44	time	COLOR	present	NA	hetero	homo	6	4095.58767291	NA	NA	present	2332.72622101
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	45	time	COLOR	present	NA	hetero	homo	7	4250.11674856	NA	NA	present	1986.811382
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	46	time	COLOR	present	NA	hetero	homo	7	4250.19303279	NA	NA	present	1486.54194101
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	47	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.12601803
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	48	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.197189
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	49	time	COLOR	present	NA	hetero	homo	12	5084.09052101	NA	NA	present	2320.54444205
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	50	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.34898003
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	51	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.79853898
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	52	time	COLOR	present	NA	hetero	homo	5	3916.53714592	NA	NA	present	1153.828118
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	53	time	COLOR	present	NA	hetero	homo	8	4416.9233392	NA	NA	present	1820.17630397
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	54	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.19331703
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	55	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.82842402
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	56	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.402333
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	57	time	COLOR	present	NA	hetero	homo	10	4750.52327858	NA	NA	present	2154.202512
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	58	time	COLOR	present	NA	hetero	homo	12	5084.15276904	NA	NA	present	4504.67201701
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	59	time	COLOR	present	NA	hetero	homo	12	5085.14300346	NA	NA	absent	2321.09437796
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	12	60	time	COLOR	absent	NA	hetero	homo	-1	NA	NA	NA	absent	4504.08898701
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	1	space	COLOR	present	8	homo	hetero	NA	NA	present	1536.32374498	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	2	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1425.74346397	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	3	space	COLOR	present	12	homo	hetero	NA	NA	present	1342.27051999	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	4	space	COLOR	present	16	homo	hetero	NA	NA	absent	1567.50618498	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	5	space	COLOR	absent	16	homo	hetero	NA	NA	absent	1655.57713999	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	6	space	COLOR	absent	8	homo	hetero	NA	NA	absent	1797.19303799	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	7	space	COLOR	absent	16	homo	hetero	NA	NA	present	1682.50706198	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	8	space	COLOR	present	16	homo	hetero	NA	NA	present	1406.01340897	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	9	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1317.76377402	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	10	space	COLOR	absent	8	homo	hetero	NA	NA	absent	1312.82329198	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	11	space	COLOR	present	8	homo	hetero	NA	NA	present	1987.02016799	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	12	space	COLOR	present	12	homo	hetero	NA	NA	absent	1897.29822899	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	13	space	COLOR	present	12	homo	hetero	NA	NA	present	1308.19577503	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	14	space	COLOR	present	8	homo	hetero	NA	NA	present	1471.87221504	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	15	space	COLOR	absent	8	homo	hetero	NA	NA	absent	1435.79305301	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	16	space	COLOR	absent	16	homo	hetero	NA	NA	absent	2446.01515803	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	17	space	COLOR	present	16	homo	hetero	NA	NA	present	1603.09463	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	18	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1762.51752401	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	19	space	COLOR	present	16	homo	hetero	NA	NA	present	1209.85812903	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	20	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1513.68146599	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	21	space	COLOR	absent	16	homo	hetero	NA	NA	absent	2106.41347099	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	22	space	COLOR	absent	8	homo	hetero	NA	NA	absent	1439.16892499	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	23	space	COLOR	present	8	homo	hetero	NA	NA	present	995.78902201	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	24	space	COLOR	present	12	homo	hetero	NA	NA	present	891.016875976	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	25	space	COLOR	absent	8	homo	hetero	NA	NA	absent	1175.823086	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	26	space	COLOR	present	12	homo	hetero	NA	NA	present	1950.883204	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	27	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1270.944833	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	28	space	COLOR	present	16	homo	hetero	NA	NA	present	1737.901574	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	29	space	COLOR	present	8	homo	hetero	NA	NA	present	813.105979003	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	30	space	COLOR	absent	16	homo	hetero	NA	NA	absent	1833.79936795	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	31	space	COLOR	present	12	homo	hetero	NA	NA	present	863.840951002	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	32	space	COLOR	absent	16	homo	hetero	NA	NA	absent	1355.74491497	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	33	space	COLOR	absent	8	homo	hetero	NA	NA	absent	982.729359006	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	34	space	COLOR	present	16	homo	hetero	NA	NA	present	1796.04568396	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	35	space	COLOR	present	8	homo	hetero	NA	NA	present	1365.00716198	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	36	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1588.66197098	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	37	space	COLOR	absent	8	homo	hetero	NA	NA	absent	1300.69379602	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	38	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1974.29261199	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	39	space	COLOR	present	16	homo	hetero	NA	NA	present	1452.82893901	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	40	space	COLOR	absent	16	homo	hetero	NA	NA	absent	1455.96845198	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	41	space	COLOR	present	8	homo	hetero	NA	NA	present	863.797252008	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	42	space	COLOR	present	12	homo	hetero	NA	NA	present	1260.0903	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	43	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1304.28107496	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	44	space	COLOR	present	12	homo	hetero	NA	NA	present	1211.42702998	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	45	space	COLOR	present	16	homo	hetero	NA	NA	absent	1329.16073804	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	46	space	COLOR	absent	16	homo	hetero	NA	NA	absent	1259.018198	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	47	space	COLOR	present	8	homo	hetero	NA	NA	present	1362.02937795	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	48	space	COLOR	absent	8	homo	hetero	NA	NA	absent	1762.07758102	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	49	space	COLOR	absent	8	homo	hetero	NA	NA	absent	1226.55649402	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	50	space	COLOR	present	12	homo	hetero	NA	NA	present	823.433983023	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	51	space	COLOR	absent	16	homo	hetero	NA	NA	absent	1372.59469402	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	52	space	COLOR	present	16	homo	hetero	NA	NA	present	1948.92407104	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	53	space	COLOR	present	8	homo	hetero	NA	NA	present	719.381524017	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	54	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1472.47315402	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	55	space	COLOR	present	16	homo	hetero	NA	NA	present	1171.45689297	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	56	space	COLOR	present	8	homo	hetero	NA	NA	present	941.838042054	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	57	space	COLOR	absent	16	homo	hetero	NA	NA	absent	1221.26237	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	58	space	COLOR	absent	12	homo	hetero	NA	NA	absent	1436.46150501	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	59	space	COLOR	present	12	homo	hetero	NA	NA	present	1697.51879899	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	13	60	space	COLOR	absent	8	homo	hetero	NA	NA	absent	981.209443009	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	1	time	COLOR	present	NA	homo	homo	12	5094.33109987	NA	NA	absent	4514.24202404
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	2	time	COLOR	present	NA	homo	homo	9	4583.66387939	NA	NA	absent	4504.97548201
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	3	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.189606
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	4	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.244307
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	5	time	COLOR	present	NA	homo	homo	10	4750.53917706	NA	NA	absent	4504.19191702
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	6	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.394188
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	7	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.90655402
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	8	time	COLOR	present	NA	homo	homo	12	5084.09406777	NA	NA	present	4504.67460498
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	9	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.77011701
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	10	time	COLOR	present	NA	homo	homo	10	4750.44417102	NA	NA	present	1987.56144097
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	11	time	COLOR	present	NA	homo	homo	7	4250.14534963	NA	NA	present	1653.43506
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	12	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.74044297
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	13	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.11995698
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	14	time	COLOR	present	NA	homo	homo	11	4917.2513505	NA	NA	present	2320.84073802
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	15	time	COLOR	present	NA	homo	homo	9	4583.77421265	NA	NA	present	2153.77678303
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	16	time	COLOR	present	NA	homo	homo	12	5084.08603212	NA	NA	present	4504.22645395
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	17	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.30286402
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	18	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.38475603
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	19	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.13199096
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	20	time	COLOR	present	NA	homo	homo	8	4416.90834871	NA	NA	present	1653.36262301
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	21	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	present	4504.37636202
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	22	time	COLOR	present	NA	homo	homo	8	4417.60688684	NA	NA	present	1653.39260304
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	23	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.21073299
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	24	time	COLOR	present	NA	homo	homo	9	4583.77876466	NA	NA	present	2320.60740702
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	25	time	COLOR	present	NA	homo	homo	12	5084.19375717	NA	NA	present	2320.74889401
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	26	time	COLOR	present	NA	homo	homo	9	4583.43705333	NA	NA	present	1986.72627297
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	27	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.30513499
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	28	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.91041097
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	29	time	COLOR	present	NA	homo	homo	10	4751.85471332	NA	NA	present	1986.95539904
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	30	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.04823996
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	31	time	COLOR	present	NA	homo	homo	9	4583.75083694	NA	NA	present	1986.952679
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	32	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.18622402
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	33	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.378821
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	34	time	COLOR	present	NA	homo	homo	5	3916.44637728	NA	NA	present	1653.28737302
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	35	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.94022401
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	36	time	COLOR	present	NA	homo	homo	8	4417.06771849	NA	NA	present	1653.156485
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	37	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	present	4503.98421503
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	38	time	COLOR	present	NA	homo	homo	7	4249.72047011	NA	NA	present	1819.76270699
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	39	time	COLOR	present	NA	homo	homo	11	4918.33949999	NA	NA	absent	2153.81636401
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	40	time	COLOR	present	NA	homo	homo	8	4416.93206787	NA	NA	present	1653.39702199
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	41	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.21618199
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	42	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.94541404
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	43	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.93435999
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	44	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.65322299
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	45	time	COLOR	present	NA	homo	homo	8	4416.9365209	NA	NA	present	1820.02881903
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	46	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.04422299
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	47	time	COLOR	present	NA	homo	homo	5	3916.55927375	NA	NA	present	1319.81376704
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	48	time	COLOR	present	NA	homo	homo	11	4917.35907231	NA	NA	present	2320.617522
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	49	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.16591199
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	50	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.89360898
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	51	time	COLOR	present	NA	homo	homo	10	4750.48552959	NA	NA	present	1987.01976001
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	52	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.17655898
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	53	time	COLOR	present	NA	homo	homo	10	4750.57646896	NA	NA	present	2153.94102002
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	54	time	COLOR	present	NA	homo	homo	8	4416.90678178	NA	NA	present	1988.08365705
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	55	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.48308303
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	56	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4504.16655198
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	57	time	COLOR	present	NA	homo	homo	7	4250.13350532	NA	NA	present	1653.39675604
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	58	time	COLOR	present	NA	homo	homo	11	4917.359226	NA	NA	present	4505.31011197
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	59	time	COLOR	absent	NA	homo	homo	-1	NA	NA	NA	absent	4503.80903098
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	14	60	time	COLOR	present	NA	homo	homo	10	4750.47690056	NA	NA	absent	2154.00446899
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	1	space	COLOR	absent	12	hetero	homo	NA	NA	absent	640.181627998	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	2	space	COLOR	present	12	hetero	homo	NA	NA	present	557.055425015	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	3	space	COLOR	absent	16	hetero	homo	NA	NA	absent	637.379921973	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	4	space	COLOR	present	8	hetero	homo	NA	NA	present	444.567063008	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	5	space	COLOR	present	16	hetero	homo	NA	NA	present	417.183145008	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	6	space	COLOR	absent	8	hetero	homo	NA	NA	absent	577.965867997	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	7	space	COLOR	absent	12	hetero	homo	NA	NA	absent	537.729896954	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	8	space	COLOR	present	12	hetero	homo	NA	NA	present	811.458877986	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	9	space	COLOR	present	8	hetero	homo	NA	NA	present	763.702408993	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	10	space	COLOR	absent	16	hetero	homo	NA	NA	absent	562.551732	NA	NA
991c9ec6814d9c6a7595b3bbe30a1692b4ac7fa2	f	18	r	194439599	15	11	space	COLOR	present	16	hetero	homo	NA	NA	present	547.91860003	NA	NA
